Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.20B,Resektion an ossären Strukturen mit Anästhesie d. Anästhesist/in,,2'990.80,"0011 Handchirurgie
0100 Anästhesiologie
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie 
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.20C,Resektion an ossären Strukturen od. Arthroplastik u. Prothese d. unteren Extremität,,1'554.75,"0011 Handchirurgie
0100 Anästhesiologie
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.21A,Osteotomie an Radius u. Ulna,,7'446.39,"0011 Handchirurgie
0100 Anästhesiologie
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.21B,Arthrotomie an Clavicula od. Osteotomie an Fuss,,3'769.61,"0011 Handchirurgie
0100 Anästhesiologie
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.21C,"Arthro- od. Osteotomie an Knie, Sprunggelenk, Humerus od. Fuss/Zehen mit Anästhesie d. Anästhesist/in",,2'930.50,"0011 Handchirurgie
0100 Anästhesiologie
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.21D,Arthro- od. Osteotomie an sonstigen Lokalisationen,,485.15,"0011 Handchirurgie
0100 Anästhesiologie
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.22A,Arthrodese an oberer Extremität u. Fuss (ausser Zehen) od. Epiphysiodese,,3'885.33,"0011 Handchirurgie
0100 Anästhesiologie       
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.22B,Arthrodese an Zehen u. an sonstigen Lokalisationen,,3'440.72,"0011 Handchirurgie
0100 Anästhesiologie       
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.25A,"Arthroskopie an Kiefer-/Hüftgelenk, Hand, Ellenbogen od. Schulter",,4'401.19,"0011 Handchirurgie
0100 Anästhesiologie      
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie
2100 Mund-, Kiefer- und Gesichtschirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.25B,Arthroskopie an Sprunggelenk u. an sonstigen Lokalisationen,,4'304.37,"0011 Handchirurgie
0100 Anästhesiologie      
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.26A,Kniearthroskopie mit Versorgung v. Kreuzband od. Meniskus u. a. aufwändige Eingriffe,,4'952.81,"0100 Anästhesiologie      
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.26B,"Gelenkszyste, Mikrofrakturierung, Spüldrainage u. OSME bei Kniearthroskopie",,3'636.86,"0100 Anästhesiologie      
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.26C,Sonstige Massnahmen bei Kniearthroskopie,,3'263.14,"0100 Anästhesiologie      
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.30A,Behandlung v. Fraktur an Gesichtsschädelknochen,,6'933.19,"0100 Anästhesiologie      
0810 SP Ophthalmochirurgie
1005 SP Hals- und Gesichtschirurgie
1200 Pathologie 
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie
2100 Mund-, Kiefer- und Gesichtschirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.30B,"Behandlung v. Fraktur od. Luxation an Clavicula, Scapula, Radius, Ulna u. Patella",,4'329.65,"0100 Anästhesiologie 
0011 Handchirurgie
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.30C,Behandlung v. Fraktur od. Luxation an Handwurzel (komplex) od. Finger mit Anästhesie d. Anästhesist/in,,3'964.59,"0011 Handchirurgie 
0100 Anästhesiologie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie",0200 Chirurgie
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.30D,"Behandlung v. Fraktur od. Luxation an Tibia, Fibula, Sprunggelenk, Becken/ISG, Femur, Humerus u. v. Schulterluxation",,3'514.97,"0011 Handchirurgie
0100 Anästhesiologie 
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.30E,Behandlung v. Fraktur od. Luxation an Zehen u. Fusswurzel od. an Handwurzel (einfach) mit Anästh. Anästhesist/in,,3'314.88,"0011 Handchirurgie
0100 Anästhesiologie
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.30F,Behandlung v. Fraktur od. Luxation an sonstiger Lokalisation,,1'634.19,"0011 Handchirurgie
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.33A,OSME an Femur (komplex),,3'283.25,"0100 Anästhesiologie
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.33B,"OSME an Tibia, Patella, Clavicula, Scapula od. Becken/ISG",,3'108.54,"0100 Anästhesiologie
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.33C,"OSME an Humerus, Femur (einfach), Fibula, Tarsus, Metatarsus/Zehen, Unterarm od. Hand/Finger",,2'813.20,"0011 Handchirurgie
0100 Anästhesiologie
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.33D,OSME an Sternum u. sonstigen Lokalisationen od. Spickdrahtentfernung,,1'932.90,"0011 Handchirurgie
0100 Anästhesiologie
0200 Chirurgie
0600 Neurochirugie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1005 SP Hals- und Gesichtschirurgie
1200 Pathologie 
1900 Kinderchirurgie
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie ",9999 Alle
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.35A,Eingriffe an Weichteilen der Schulter od. Naht an Bändern d. Fusses,,4'377.37,"0100 Anästhesiologie
0200 Chirurgie
0506 Rheumatologie 
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1300 Physikalische Medizin und Rehabilitation 
1900 Kinderchirurgie
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie 
9991 SP Dermatopathologie",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.35B,"Eingriffe an Weichteilen des Arms, Beins od. Unterschenkels",,3'478.35,"0011 Handchirurgie
0100 Anästhesiologie
0200 Chirurgie
0300 Dermatologie und Venerologie
0506 Rheumatologie (siehe Kommentar)
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1300 Physikalische Medizin und Rehabilitation 
1900 Kinderchirurgie 
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.35C,Eingriffe an Weichteilen des Fusses u. Eingriffe an Weichteilen sonstiger Lokalisation,,2'953.64,"0011 Handchirurgie
0100 Anästhesiologie
0200 Chirurgie
0300 Dermatologie und Venerologie
0506 Rheumatologie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1300 Physikalische Medizin und Rehabilitation 
1900 Kinderchirurgie 
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie","9995 Alle operativen Dignitäten, 9999 Alle"
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.35D,Exzision v. Bursa an Hüfte u. Knie,,2'629.58,"0100 Anästhesiologie
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie 
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.35E,Eingriffe an tiefen Weichteilen bei Panaritium / Phlegmone od. oberflächlich mit Anästhesie d. Anästhesist/in,,1'463.26,"0011 Handchirurgie
0100 Anästhesiologie
0200 Chirurgie
0300 Dermatologie und Venerologie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.35F,Eingriffe an Weichteilen bei Panaritium / Phlegmone,,440.34,"0011 Handchirurgie
0100 Anästhesiologie
0200 Chirurgie
0300 Dermatologie und Venerologie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie ",9999 Alle
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.40A,Arthroplastik u. Prothesenersatz an Finger u. Hand od. Osteotomie an Finger u. Hand,,5'706.29,"0011 Handchirurgie
0100 Anästhesiologie
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie 
9991 SP Dermatopathologie",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.40B,Beugesehnennaht od. Kapsel-/Bandplastiken od. Arthrotomie an Handgelenk,,4'251.28,"0011 Handchirurgie
0100 Anästhesiologie
1200 Pathologie 
1900 Kinderchirurgie ","0200 Chirurgie, 0900 Orthopädische Chirurgie"
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.40C,"Sehnen-/Band- u. Kapselnaht, Eingriffe an Knochen od. Arthrodese an Finger u. Hand",,3'855.77,"0011 Handchirurgie
0100 Anästhesiologie
1900 Kinderchirurgie
1200 Pathologie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.40D,"Naht an Strecksehne d. Hand, Synoviektomie and Hand u. Finger, mit Anästhesie d. Anästhesist/in",,2'960.87,"0011 Handchirurgie
0100 Anästhesiologie
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.40E,"Nervendekompression, Tenolyse, Sehnenfachspaltung, Ganglion-Exzision od. Frakturversorgung an Handgelenk, Hand u. Finger, mit Anästhesie d. Anästhesist/in",,2'474.58,"0011 Handchirurgie
0100 Anästhesiologie
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.40F,"Ringbandspaltung od. Arthrolyse an Finger u. Hand, mit Anästhesie d. Anästhesist/in",,2'054.44,"0011 Handchirurgie
0100 Anästhesiologie
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.40G,Synoviektomie am Handgelenk mit Anästhesie d. Anästhesist/in,,1'700.86,"0011 Handchirurgie
0100 Anästhesiologie
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.40H,"Exzision eines Ganglions, Tenolyse, Ringbandspaltung, Arthrolyse od. Synoviektomie an Finger u. Hand",,1'014.74,"0011 Handchirurgie
0200 Chirurgie
0300 Dermatologie und Venerologie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.41Z,Eingriffe bei M. Dupuytren,,3'465.08,"0011 Handchirurgie
0100 Anästhesiologie       
1200 Pathologie 
1900 Kinderchirurgie
9991 SP Dermatopathologie",9999 Alle
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.43A,Eingriffe am Fuss: Hallux valgus,,3'287.40,"0100 Anästhesiologie   
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie ",2000 Plastische Chirurgie und Wiederherstellungschirurgie
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.43B,Eingriffe am Fuss: Hammerzehen,,2'648.08,"0100 Anästhesiologie 
0200 Chirurgie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie ",2000 Plastische Chirurgie und Wiederherstellungschirurgie
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.43C,Eingriffe am Fuss: Exz. v. Ganglion,,2'298.63,"0100 Anästhesiologie 
0200 Chirurgie
0300 Dermatologie und Venerologie
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates
1200 Pathologie 
1900 Kinderchirurgie
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie ",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.50A,Geschlossene Reposition v. Fraktur u. Luxation mit Anästhesie d. Anästhesist/in,,1'854.58,9999 Alle ,–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.50B,"Geschlossene Reposition mit Schmerztherapie, od. Gelenkmobilisation mit Anästhesie d. Anästhesist/in",,1'257.05,9999 Alle ,–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.50C,"Geschlossene Resposition v. Fraktur u. Luxation an Schulter, Ellenbogen, Radiusköpfchen, Humerus, Unterschenkel, Sprunggelenk od. Fuss",,826.13,9999 Alle ,–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.50D,Geschlossene Reposition v. Fraktur u. Luxation an Unterarm od. Finger,,634.05,9999 Alle ,–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.50E,Sonstige geschlossene Reposition,,456.20,9999 Alle ,–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.80A,Muskelbiopsie od. geschlossene Knochenbiopsie mit Anästhesie d. Anästhesist/in,,3'042.49,"0011 Handchirurgie
0100 Anästhesiologie
0200 Chirurgie
0300 Dermatologie und Venerologie
0400 Gynäkologie und Geburtshilfe
0600 Neurochirurgie
0800 Ophthalmologie 
0900 Orthopädische Chirurgie und Traumatologie des Bewegungsapparates
1000 Oto-Rhino-Laryngologie
1200 Pathologie 
1800 Urologie
1900 Kinderchirurgie
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie
2100 Mund-, Kiefer- und Gesichtschirurgie
2900 Herz- und thorakale Gefässchirurgie",–
Ambulante Pauschale,Cap08,Muskuloskelettal-System und Bindegewebe,C08.80B,Muskelbiopsie od. geschlossene Knochenbiopsie ,,631.92,"0011 Handchirurgie
0200 Chirurgie
0300 Dermatologie und Venerologie
0400 Gynäkologie und Geburtshilfe
0600 Neurochirurgie
0800 Ophthalmologie 
0900 Orthopädische Chirurgie und Traumatologie des Bewegungsapparates
1000 Oto-Rhino-Laryngologie
1200 Pathologie 
1800 Urologie
1900 Kinderchirurgie
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie
2100 Mund-, Kiefer- und Gesichtschirurgie
2900 Herz- und thorakale Gefässchirurgie",9999 Alle
Ambulante Pauschale,Cap09,"Haut, Unterhaut und Mamma",C09.12A,Hauttransplantatentnahme od. Deckung mittels Vollhauttransplantat mit Anästhesie d. Anästhesist/in,,5'401.23,9999 Alle ,–
Ambulante Pauschale,Cap09,"Haut, Unterhaut und Mamma",C09.12B,"Chirurgische Eingriffe an Haut, grossflächig, tiefer als subkutan od. mit Einbezug komplexer Strukturen, mit Anästhesie d. Anästhesist/in",,3'044.33,9999 Alle ,–
Ambulante Pauschale,Cap09,"Haut, Unterhaut und Mamma",C09.12C,"Wundversorgung mit Einbezug komplexer Strukturen mit CT/MR-Bildgebung od. mit Plexus-Anästhesie, Deckung mittels Vollhauttransplantat, Hauttransplantatentnahme, grossflächiger Wundverschluss u. grossflächige Exzision mit Lappenplastik",,1'973.01,9999 Alle ,–
Ambulante Pauschale,Cap09,"Haut, Unterhaut und Mamma",C09.12D,"Eingriffe an Hautlappen, grossflächige Exzision, Wundverschluss, Drainage tiefer als subkutan od. Exzision eines tiefer als subkutanen Fremdkörpers mit konventionellem Röntgen",,1'206.57,9999 Alle ,–
Ambulante Pauschale,Cap09,"Haut, Unterhaut und Mamma",C09.12E,Wundversorgung u. Débridement mit Einbezug komplexer Strukturen mit konventionellem Röntgen,,842.87,9999 Alle ,–
Ambulante Pauschale,Cap09,"Haut, Unterhaut und Mamma",C09.12F,"Wundversorgung u. Débridement mit Einbezug komplexer Strukturen, Exzision eines tiefer als subkutanen Fremdkörpers",,656.05,9999 Alle ,–
Ambulante Pauschale,Cap09,"Haut, Unterhaut und Mamma",C09.15Z,Sakraldermoid,,2'849.96,"0011 Handchirurgie
0100 Anästhesiologie
0200 Chirurgie
0300 Dermatologie und Venerologie
0400 Gynäkologie und Geburtshilfe
0600 Neurochirurgie
0800 Ophthalmologie 
0900 Orthopädische Chirurgie und Traumatologie des Bewegungsapparates
1000 Oto-Rhino-Laryngologie
1200 Pathologie 
1800 Urologie
1900 Kinderchirurgie
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie
2100 Mund-, Kiefer- und Gesichtschirurgie
2900 Herz- und thorakale Gefässchirurgie",9995 Alle operativen Dignitäten
Ambulante Pauschale,Cap09,"Haut, Unterhaut und Mamma",C09.20Z,Lipektomie,,5'548.73,"0100 Anästhesiologie
0200 Chirurgie
0300 Dermatologie und Venerologie
0400 Gynäkologie und Geburtshilfe
1200 Pathologie 
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie ","9995 Alle operativen Dignitäten, 9999 Alle"
Ambulante Pauschale,Cap09,"Haut, Unterhaut und Mamma",C09.30A,Exzision v. mehreren Lymphknoten od. radikal,,3'197.36,9999 Alle ,–
Ambulante Pauschale,Cap09,"Haut, Unterhaut und Mamma",C09.30B,Exzision v. einzelnen Lymphknoten,,2'813.08,9999 Alle ,–
Ambulante Pauschale,Cap09,"Haut, Unterhaut und Mamma",C09.40A,"Mammaaugmentationsplastik, hautsparende Mastektomie bds. od. mit Straffung ",,6'303.73,"0100 Anästhesiologie
0200 Chirurgie
0400 Gynäkologie und Geburtshilfe
1200 Pathologie 
1900 Kinderchirurgie
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie ",–
Ambulante Pauschale,Cap09,"Haut, Unterhaut und Mamma",C09.40B,Hautsparende Mastektomie einseitig od. Lumpektomie/Quadrantenresektion d. Mamma mit LK-Exz. od. radiol. Bildgebung d. Mamma,,4'324.19,"0100 Anästhesiologie
0200 Chirurgie
0400 Gynäkologie und Geburtshilfe
1200 Pathologie 
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie ",–
Ambulante Pauschale,Cap09,"Haut, Unterhaut und Mamma",C09.40C,Hautsparende Mastektomie einseitig od. Lumpektomie/Quadrantenresektion d. Mamma,,3'319.69,"0100 Anästhesiologie
0200 Chirurgie
0400 Gynäkologie und Geburtshilfe
1200 Pathologie 
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie ",–
Ambulante Pauschale,Cap09,"Haut, Unterhaut und Mamma",C09.41A,"Mastopexie, Mammareduktion od. Rekonstruktion der Mammae od. Areolae bds.",,6'890.92,"0100 Anästhesiologie
0200 Chirurgie
0400 Gynäkologie und Geburtshilfe
1200 Pathologie 
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie ",–
Ambulante Pauschale,Cap09,"Haut, Unterhaut und Mamma",C09.41B,"Mammareduktion, Mammaprothesen-Wechsel, -Kapselinzision, -Kapselexzision od. Rekonstruktion der Mammae od. Areolae einseitig",,5'652.25,"0100 Anästhesiologie
0200 Chirurgie
0400 Gynäkologie und Geburtshilfe
1200 Pathologie 
2000 Plastische, Rekonstruktive und Ästhetische Chirurgie ",–
